1,0.7598,0.577296
2,0.7598,0.577296
3,0.7598,0.577296
4,0.7598,0.577296
5,0.7598,0.577296
6,0.7598,0.577296
7,0.7598,0.577296
8,0.7594,0.57722
9,0.7589,0.577077
10,0.7582,0.576856
11,0.7573,0.576551
12,0.7562,0.576158
13,0.7541,0.575582
14,0.7525,0.574916
15,0.7507,0.574158
16,0.7488,0.573317
17,0.7465,0.572373
18,0.7429,0.571235
19,0.7402,0.570007
20,0.7373,0.568687
21,0.7341,0.567269
22,0.7307,0.565753
23,0.7249,0.564002
24,0.7208,0.56215
25,0.7163,0.560187
26,0.7116,0.558118
27,0.7039,0.555798
28,0.6983,0.553363
29,0.6921,0.550799
30,0.6855,0.548102
31,0.6785,0.545272
32,0.6673,0.542148
33,0.6591,0.538883
34,0.6505,0.535479
35,0.6413,0.53193
36,0.6315,0.528232
37,0.6157,0.524201
38,0.6043,0.520016
39,0.5922,0.515675
40,0.5794,0.511175
41,0.566,0.506521
42,0.5445,0.50152
43,0.5292,0.49637
44,0.5133,0.491077
45,0.4968,0.485649
46,0.4795,0.480089
47,0.4524,0.474229
48,0.4333,0.468261
49,0.4137,0.462197
50,0.3935,0.45605
51,0.3727,0.449832
52,0.3403,0.443408
53,0.3178,0.436948
54,0.2949,0.430466
55,0.2715,0.42398
56,0.2477,0.417505
57,0.211,0.410961
58,0.1859,0.404471
59,0.1606,0.398053
60,0.135,0.391723
61,0.1093,0.385497
62,0.0703,0.379359
63,0.044,0.373368
64,0.0178,0.367539
65,-0.0083,0.361886
66,-0.0342,0.35642
67,-0.0719,0.351178
68,-0.0971,0.346152
69,-0.1237,0.341357
70,-0.1532,0.336816
71,-0.1909,0.332585
72,-0.199,0.328516
73,-0.2083,0.32461
74,-0.2193,0.320873
75,-0.2308,0.317305
76,-0.2422,0.313902
77,-0.2577,0.310688
78,-0.2665,0.307615
79,-0.2741,0.304672
80,-0.2805,0.301848
81,-0.2858,0.299129
82,-0.2913,0.296516
83,-0.2934,0.293981
84,-0.2942,0.291512
85,-0.2937,0.289097
86,-0.2918,0.286725
87,-0.2865,0.284373
88,-0.2813,0.282041
89,-0.2748,0.27972
90,-0.267,0.277404
91,-0.2578,0.275086
92,-0.2419,0.272732
93,-0.2296,0.270367
94,-0.2163,0.267988
95,-0.2019,0.265596
96,-0.1866,0.263192
97,-0.1618,0.260749
98,-0.1442,0.2583
99,-0.1259,0.255851
100,-0.1071,0.253408
101,-0.0879,0.250975
102,-0.0583,0.248548
103,-0.0381,0.246149
104,-0.018,0.243785
105,0.0019,0.241463
106,0.0213,0.23919
107,0.0499,0.236978
108,0.0685,0.234827
109,0.0863,0.232741
110,0.1032,0.230722
111,0.1193,0.228771
112,0.1414,0.226907
113,0.1548,0.225111
114,0.1668,0.223381
115,0.1775,0.221712
116,0.1865,0.220101
117,0.1973,0.218552
118,0.2026,0.217048
119,0.2062,0.215581
120,0.2081,0.214146
121,0.2077,0.212732
122,0.2053,0.211334
123,0.2013,0.209946
124,0.1957,0.208561
125,0.1884,0.207177
126,0.1748,0.205775
127,0.1637,0.204366
128,0.1516,0.202949
129,0.1382,0.201523
130,0.1237,0.200091
131,0.1004,0.198641
132,0.0838,0.197189
133,0.0668,0.19574
134,0.0495,0.194297
135,0.0321,0.192866
136,0.0061,0.191448
137,-0.0111,0.190051
138,-0.0277,0.18868
139,-0.0436,0.187336
140,-0.0586,0.186022
141,-0.0793,0.184748
142,-0.0916,0.183506
143,-0.1025,0.182296
144,-0.1118,0.181117
145,-0.1194,0.179966
146,-0.1275,0.178845
147,-0.1307,0.177744
148,-0.132,0.176661
149,-0.1314,0.175591
150,-0.129,0.174532
151,-0.1217,0.173474
152,-0.1146,0.172419
153,-0.1057,0.171365
154,-0.0952,0.170311
155,-0.0833,0.169257
156,-0.0629,0.168198
157,-0.0478,0.167141
158,-0.0317,0.166089
159,-0.0137,0.165046
160,0.0069,0.164015
161,0.0418,0.163007
162,0.0672,0.162028
163,0.0942,0.161089
164,0.1221,0.160198
165,0.1505,0.159364
166,0.1902,0.158622
167,0.214,0.157946
168,0.2347,0.157334
169,0.2521,0.156779
170,0.2658,0.156272
171,0.2791,0.155814
172,0.2829,0.155373
173,0.2826,0.154937
174,0.278,0.154491
175,0.2692,0.154022
176,0.2484,0.153497
177,0.2296,0.152928
178,0.2072,0.15231
179,0.1815,0.151643
180,0.1531,0.150931
181,0.1057,0.150159
182,0.0716,0.149362
183,0.0363,0.148553
184,0.0005,0.147746
185,-0.0529,0.146962
186,-0.0879,0.146214
187,-0.1212,0.14551
188,-0.1522,0.144859
189,-0.1803,0.144265
190,-0.2162,0.143752
