1,0.76,0.5776
2,0.76,0.5776
3,0.7596,0.577397
4,0.7588,0.576992
5,0.7574,0.576325
6,0.7556,0.575426
7,0.7521,0.57403
8,0.7491,0.57242
9,0.7457,0.570603
10,0.7419,0.568585
11,0.7353,0.566046
12,0.7303,0.563321
13,0.7251,0.560432
14,0.7194,0.557368
15,0.7131,0.554111
16,0.703,0.550367
17,0.6957,0.546463
18,0.6883,0.542424
19,0.6803,0.538234
20,0.6719,0.533894
21,0.6581,0.529095
22,0.6484,0.524155
23,0.639,0.519119
24,0.6289,0.513968
25,0.6123,0.508406
26,0.6006,0.502726
27,0.5896,0.496982
28,0.578,0.491164
29,0.5655,0.485254
30,0.5458,0.479009
31,0.5322,0.472694
32,0.5197,0.466363
33,0.5067,0.46001
34,0.4927,0.453621
35,0.4706,0.446988
36,0.4555,0.440335
37,0.4421,0.433716
38,0.4282,0.427128
39,0.4133,0.420556
40,0.3899,0.413842
41,0.3741,0.407162
42,0.3603,0.400558
43,0.3463,0.394032
44,0.3313,0.387571
45,0.3077,0.381063
46,0.2919,0.374631
47,0.2785,0.36831
48,0.2652,0.362102
49,0.2509,0.355997
50,0.229,0.349926
51,0.216,0.34398
52,0.208,0.338197
53,0.2045,0.332605
54,0.2071,0.32724
55,0.182,0.321892
56,0.1593,0.316597
57,0.1445,0.311409
58,0.1367,0.306362
59,0.1317,0.301464
60,0.1236,0.296694
61,0.1172,0.292055
62,0.1109,0.287543
63,0.1045,0.283152
64,0.098,0.278878
65,0.0885,0.274708
66,0.0824,0.270649
67,0.0774,0.266699
68,0.0727,0.262854
69,0.0677,0.259111
70,0.0599,0.255461
71,0.0549,0.251905
72,0.0509,0.248443
73,0.0472,0.24507
74,0.0435,0.241784
75,0.0378,0.238579
76,0.0341,0.235455
77,0.0312,0.23241
78,0.0286,0.229441
79,0.026,0.226545
80,0.0221,0.223719
81,0.0196,0.220962
82,0.0177,0.218271
83,0.0161,0.215644
84,0.0145,0.21308
85,0.0121,0.210575
86,0.0106,0.208127
87,0.0096,0.205736
88,0.0088,0.203399
89,0.0079,0.201114
90,0.0067,0.19888
91,0.006,0.196695
92,0.0055,0.194558
93,0.0052,0.192466
94,0.0049,0.190419
95,0.0046,0.188414
96,0.0045,0.186452
97,0.0045,0.18453
98,0.0045,0.182647
99,0.0045,0.180803
100,0.0047,0.178995
101,0.005,0.177223
102,0.0052,0.175486
103,0.0055,0.173782
104,0.0058,0.172111
105,0.0062,0.170473
106,0.0065,0.168865
107,0.0068,0.167287
108,0.0071,0.165739
109,0.0075,0.164219
110,0.0082,0.162726
111,0.0087,0.161261
112,0.009,0.159822
113,0.0093,0.158408
114,0.0097,0.15702
115,0.0102,0.155655
116,0.0105,0.154314
117,0.0109,0.152996
118,0.0112,0.151701
119,0.0115,0.150427
120,0.012,0.149175
121,0.0124,0.147943
122,0.0126,0.146732
123,0.0128,0.14554
124,0.013,0.144368
125,0.0134,0.143214
126,0.0137,0.142079
127,0.0138,0.140962
128,0.014,0.139862
129,0.0142,0.13878
130,0.0145,0.137714
131,0.0147,0.136664
132,0.0149,0.13563
133,0.015,0.134612
134,0.0151,0.133609
135,0.0153,0.132621
136,0.0154,0.131648
137,0.0156,0.130689
138,0.0156,0.129744
139,0.0158,0.128812
140,0.0159,0.127894
141,0.0161,0.126989
142,0.0167,0.126096
143,0.0194,0.125217
144,0.0239,0.124351
145,0.0324,0.123501
146,0.0385,0.122665
147,0.0431,0.121844
148,0.0471,0.121035
149,0.0519,0.120241
150,0.0532,0.119458
151,0.0526,0.118685
152,0.0513,0.117922
153,0.0502,0.117168
154,0.0492,0.116423
155,0.0488,0.115687
156,0.0483,0.11496
157,0.0476,0.114242
158,0.0465,0.113533
159,0.0444,0.112831
160,0.0429,0.112138
161,0.0416,0.111452
162,0.0406,0.110774
163,0.0396,0.110104
164,0.0381,0.109442
165,0.037,0.108787
166,0.036,0.108139
167,0.0351,0.107499
168,0.0337,0.106866
169,0.0328,0.10624
170,0.0321,0.105621
171,0.0315,0.105009
172,0.0308,0.104404
173,0.0298,0.103806
174,0.029,0.103214
175,0.0284,0.102629
176,0.0279,0.10205
177,0.0274,0.101478
178,0.0266,0.100912
179,0.0261,0.100352
180,0.0256,0.0997979
181,0.0253,0.0992501
182,0.0249,0.0987082
183,0.0243,0.098172
184,0.0239,0.0976416
185,0.0236,0.0971168
186,0.0234,0.0965976
187,0.0231,0.0960839
188,0.0226,0.0955755
189,0.0223,0.0950724
190,0.0221,0.0945746
191,0.0219,0.094082
192,0.0217,0.0935944
193,0.0213,0.0931118
194,0.0211,0.0926342
195,0.0209,0.0921614
196,0.0208,0.0916934
197,0.0207,0.0912301
198,0.0204,0.0907714
199,0.0203,0.0903174
200,0.0201,0.0898678
201,0.02,0.0894227
202,0.0212,0.0889822
203,0.0278,0.0885477
204,0.0425,0.0881225
205,0.0401,0.0877005
206,0.0411,0.0872829
207,0.0508,0.0868738
208,0.0579,0.0864722
209,0.0603,0.0860759
210,0.0582,0.0856821
211,0.0536,0.0852896
212,0.0468,0.0848977
213,0.0438,0.0845081
214,0.0434,0.084122
