1,0.7598,0.577296
2,0.7598,0.577296
3,0.7598,0.577296
4,0.7598,0.577296
5,0.7598,0.577296
6,0.7598,0.577296
7,0.7598,0.577296
8,0.7597,0.577277
9,0.7592,0.577178
10,0.7587,0.577023
11,0.7578,0.576772
12,0.756,0.576335
13,0.7546,0.575803
14,0.753,0.575175
15,0.7512,0.57445
16,0.7493,0.573638
17,0.7458,0.572613
18,0.7434,0.571504
19,0.7408,0.570308
20,0.7379,0.569017
21,0.7346,0.567618
22,0.7293,0.565994
23,0.7216,0.564025
24,0.7173,0.561962
25,0.713,0.559818
26,0.7055,0.55743
27,0.7,0.554933
28,0.6945,0.55234
29,0.6886,0.549644
30,0.6821,0.546832
31,0.6714,0.543733
32,0.6638,0.540511
33,0.6562,0.53718
34,0.6479,0.533727
35,0.639,0.530144
36,0.6247,0.526258
37,0.6144,0.522238
38,0.6043,0.518104
39,0.5934,0.513848
40,0.5816,0.509459
41,0.5628,0.504758
42,0.5495,0.49993
43,0.537,0.49501
44,0.5236,0.48999
45,0.5093,0.484866
46,0.4865,0.47947
47,0.4707,0.473983
48,0.4562,0.468444
49,0.441,0.462853
50,0.4245,0.4572
51,0.3986,0.451351
52,0.3808,0.445459
53,0.3649,0.439567
54,0.3483,0.433673
55,0.3306,0.427775
56,0.3026,0.421772
57,0.2836,0.415783
58,0.267,0.409844
59,0.25,0.403956
60,0.2318,0.398119
61,0.2033,0.39227
62,0.184,0.38649
63,0.1676,0.380801
64,0.1512,0.375208
65,0.1335,0.36971
66,0.1065,0.36428
67,0.0906,0.358965
68,0.0826,0.353787
69,0.0847,0.348763
70,0.1004,0.343925
71,0.0827,0.339177
72,-0.062,0.33452
73,-0.0547,0.329978
74,-0.0547,0.32556
75,-0.0648,0.321275
76,-0.0901,0.317154
77,-0.1062,0.313182
78,-0.1157,0.309338
79,-0.1227,0.305613
80,-0.1304,0.302006
81,-0.144,0.298533
82,-0.1533,0.295179
83,-0.1607,0.291934
84,-0.1673,0.288792
85,-0.1738,0.28575
86,-0.1836,0.282819
87,-0.1898,0.279982
88,-0.1945,0.27723
89,-0.1987,0.274559
90,-0.2029,0.271966
91,-0.209,0.269457
92,-0.2127,0.26702
93,-0.2153,0.264647
94,-0.2173,0.262334
95,-0.2193,0.260079
96,-0.2219,0.257883
97,-0.2233,0.255738
98,-0.2241,0.253641
99,-0.2245,0.251588
100,-0.2246,0.249577
101,-0.2244,0.247604
102,-0.224,0.245669
103,-0.2233,0.243768
104,-0.2224,0.241899
105,-0.2212,0.240062
106,-0.2191,0.23825
107,-0.2174,0.236465
108,-0.2157,0.234706
109,-0.2139,0.232973
110,-0.212,0.231263
111,-0.2088,0.229573
112,-0.2064,0.227903
113,-0.2043,0.226256
114,-0.2022,0.22463
115,-0.1998,0.223024
116,-0.1958,0.221431
117,-0.1931,0.219858
118,-0.1909,0.218303
119,-0.1886,0.216768
120,-0.1862,0.21525
121,-0.1821,0.213745
122,-0.1793,0.212257
123,-0.177,0.210786
124,-0.1749,0.209333
125,-0.1726,0.207896
126,-0.1688,0.206472
127,-0.1662,0.205064
128,-0.1642,0.203673
129,-0.1622,0.202298
130,-0.1602,0.200939
131,-0.1568,0.199593
132,-0.1545,0.198262
133,-0.1527,0.196946
134,-0.1511,0.195647
135,-0.1493,0.194363
136,-0.1464,0.193091
137,-0.1445,0.191834
138,-0.1429,0.190592
139,-0.1415,0.189365
140,-0.14,0.188152
141,-0.1376,0.186952
142,-0.1359,0.185766
143,-0.1345,0.184593
144,-0.1333,0.183435
145,-0.1316,0.182289
146,-0.1303,0.181157
147,-0.1291,0.180038
148,-0.128,0.178932
149,-0.1269,0.177839
150,-0.1251,0.176758
151,-0.1239,0.175689
152,-0.123,0.174633
153,-0.1221,0.173589
154,-0.1212,0.172557
155,-0.1197,0.171536
156,-0.1186,0.170527
157,-0.1178,0.169529
158,-0.117,0.168543
159,-0.1162,0.167568
160,-0.1147,0.166602
161,-0.1119,0.165645
162,-0.1072,0.164694
163,-0.1015,0.163747
164,-0.0953,0.162804
165,-0.0859,0.161862
166,-0.0798,0.160925
167,-0.0755,0.159995
168,-0.0733,0.159075
169,-0.0725,0.158165
170,-0.0722,0.157265
171,-0.0723,0.156376
172,-0.0723,0.155497
173,-0.0723,0.154629
174,-0.0725,0.15377
175,-0.073,0.152922
176,-0.0736,0.152084
177,-0.0743,0.151256
178,-0.075,0.150438
179,-0.0756,0.149629
180,-0.0766,0.148831
181,-0.0773,0.148041
182,-0.0779,0.147261
183,-0.0784,0.14649
184,-0.079,0.145728
185,-0.0799,0.144975
186,-0.0805,0.14423
187,-0.0809,0.143494
