1,0.7598,0.577296
2,0.7598,0.577296
3,0.7598,0.577296
4,0.7598,0.577296
5,0.7598,0.577296
6,0.7598,0.577296
7,0.7598,0.577296
8,0.7598,0.577296
9,0.7595,0.577245
10,0.7589,0.577114
11,0.7582,0.57691
12,0.7576,0.576664
13,0.7569,0.576374
14,0.7561,0.576039
15,0.7548,0.575618
16,0.7537,0.575146
17,0.7525,0.574623
18,0.7513,0.574058
19,0.75,0.57345
20,0.7478,0.572737
21,0.7461,0.571972
22,0.7444,0.571161
23,0.7425,0.570298
24,0.7405,0.569383
25,0.7372,0.568346
26,0.7348,0.567253
27,0.7324,0.566111
28,0.7298,0.564914
29,0.727,0.56366
30,0.7224,0.562266
31,0.7191,0.56081
32,0.7157,0.559291
33,0.712,0.557705
34,0.708,0.556045
35,0.7015,0.554218
36,0.6969,0.552314
37,0.6923,0.55034
38,0.6874,0.548292
39,0.6821,0.546163
40,0.6736,0.543853
41,0.6675,0.541455
42,0.6614,0.538979
43,0.6549,0.536419
44,0.648,0.533771
45,0.6369,0.530923
46,0.6291,0.527985
47,0.6215,0.52497
48,0.6135,0.521874
49,0.605,0.518694
50,0.5916,0.515319
51,0.5822,0.511861
52,0.5732,0.508336
53,0.5639,0.504745
54,0.5539,0.501079
55,0.5382,0.497235
56,0.5274,0.493323
57,0.5173,0.489363
58,0.5068,0.485354
59,0.4957,0.481292
60,0.4782,0.477082
61,0.4662,0.472824
62,0.4552,0.46854
63,0.4439,0.464231
64,0.432,0.459893
65,0.4133,0.455446
66,0.4006,0.450976
67,0.3893,0.446507
68,0.3789,0.442052
69,0.3654,0.437581
70,0.3595,0.433176
71,0.3588,0.428888
72,0.344,0.424575
73,0.3282,0.420234
74,0.3103,0.415857
75,0.3017,0.411526
76,0.2956,0.40726
77,0.2894,0.403059
78,0.2824,0.398914
79,0.2709,0.394794
80,0.2628,0.390722
81,0.2555,0.386704
82,0.2482,0.382739
83,0.2405,0.378825
84,0.2286,0.374937
85,0.2205,0.371098
86,0.2133,0.367312
87,0.2061,0.363578
88,0.1987,0.359896
89,0.1871,0.356245
90,0.1793,0.352644
91,0.1724,0.349095
92,0.1657,0.345599
93,0.1587,0.342154
94,0.148,0.338747
95,0.1408,0.33539
96,0.1345,0.332085
97,0.1284,0.328831
98,0.1222,0.325628
99,0.1126,0.322467
100,0.1062,0.319355
101,0.1007,0.316294
102,0.0955,0.313282
103,0.0901,0.310319
104,0.0819,0.3074
105,0.0765,0.304528
106,0.0719,0.301704
107,0.0676,0.298927
108,0.061,0.296194
109,0.0565,0.293506
110,0.0489,0.290859
111,0.0452,0.288257
112,0.0413,0.285699
113,0.0389,0.283184
114,0.0365,0.280711
115,0.0337,0.27828
116,0.0308,0.27589
117,0.0265,0.273537
118,0.0237,0.271224
119,0.0215,0.268949
120,0.0195,0.266711
121,0.0174,0.264509
122,0.0143,0.262343
123,0.0123,0.260211
124,0.0105,0.258113
125,0.009,0.256049
126,0.0075,0.254017
127,0.0052,0.252018
128,0.0036,0.250049
129,0.0024,0.24811
130,0.0013,0.246202
131,0.0002,0.244322
132,-0.0015,0.242472
133,-0.0025,0.240649
134,-0.0034,0.238853
135,-0.0042,0.237084
136,-0.005,0.23534
137,-0.0061,0.233623
138,-0.0069,0.23193
139,-0.0075,0.230262
140,-0.0081,0.228618
141,-0.0089,0.226997
142,-0.0095,0.225399
143,-0.0099,0.223824
144,-0.0103,0.22227
145,-0.0107,0.220738
146,-0.0113,0.219227
147,-0.0117,0.217737
148,-0.0121,0.216266
149,-0.0123,0.214816
150,-0.0126,0.213385
151,-0.0131,0.211973
152,-0.0133,0.210579
153,-0.0136,0.209204
154,-0.0137,0.207847
155,-0.0139,0.206507
156,-0.0142,0.205185
157,-0.0144,0.203879
158,-0.0145,0.20259
159,-0.0132,0.201317
160,-0.0099,0.20006
161,-0.0051,0.198817
162,0.0057,0.19759
163,0.0126,0.196379
164,0.0188,0.195184
165,0.0246,0.194004
166,0.031,0.192841
167,0.0334,0.191693
168,0.0339,0.190559
169,0.0337,0.189438
170,0.0335,0.188331
171,0.0332,0.187236
172,0.0329,0.186153
173,0.0325,0.185083
174,0.0318,0.184026
175,0.0304,0.182979
176,0.0292,0.181944
177,0.028,0.180921
178,0.0268,0.179909
179,0.0255,0.178907
180,0.0235,0.177916
181,0.0221,0.176936
182,0.0209,0.175966
183,0.0197,0.175007
184,0.0185,0.174057
185,0.0167,0.173118
186,0.0154,0.172189
187,0.0143,0.171269
188,0.0132,0.170359
189,0.0116,0.169458
190,0.0105,0.168567
191,0.0095,0.167685
192,0.0087,0.166812
193,0.0078,0.165948
